frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
62, 0, 0.000, 0.98, 1, 0.88, -0.08, 0.23, 0.61, 2.09, 2.02, 0.90, 1.27, 3.43, 0.92, 0.04, 1.03, -0.93, 1.74, 1.30, 0.64, -1.42, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
63, 0, 0.000, 0.98, 1, -0.51, 0.22, 0.77, 1.14, 3.18, 1.32, -0.12, 3.06, 3.67, 2.40, -0.78, 0.29, -0.47, 1.26, 3.23, 1.32, -1.31, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
64, 0, 0.000, 0.98, 1, -1.81, -1.91, 1.10, 0.43, 3.21, 1.73, 0.24, 2.39, 3.34, 0.86, -0.83, 0.21, -0.34, 1.23, 1.38, 0.63, -1.02, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
65, 0, 0.000, 0.98, 1, 2.00, 0.20, 1.14, 0.19, 1.35, 3.34, 2.94, 0.94, 0.50, -0.44, 1.05, 0.06, -0.52, 0.14, -0.62, 0.83, 0.52, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0
66, 0, 0.000, 0.98, 1, 1.08, 1.47, 0.20, 0.64, 1.19, 1.56, -0.31, 1.16, 2.12, 0.99, -0.41, 1.16, -0.45, 1.57, 0.93, 1.82, 0.83, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
67, 0, 0.000, 0.98, 1, 2.70, 1.80, 0.62, 0.34, 0.30, 1.34, -0.77, 0.01, 2.20, 1.39, -0.45, -0.24, 1.20, 0.07, 0.18, 1.56, 0.59, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
68, 0, 0.000, 0.98, 1, -1.27, 0.02, 0.08, 0.42, 2.45, 0.40, 2.40, 2.38, 2.19, 1.71, -0.14, 1.08, -0.42, 1.06, 0.46, 0.62, 0.25, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
69, 0, 0.000, 0.98, 1, 1.35, 0.27, 0.60, 1.36, 1.62, 0.27, 1.86, 2.49, -1.21, 2.82, 6.39, 1.62, 0.65, 4.45, -2.94, 0.06, 0.56, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
70, 0, 0.000, 0.98, 1, 1.58, 1.56, -1.08, 2.71, -1.14, -0.60, -0.44, -1.10, 0.90, 0.85, -1.04, 0.66, -0.05, 0.10, -1.66, 0.73, 0.64, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
71, 0, 0.000, 0.98, 1, 2.86, 1.14, 0.06, 0.53, 2.40, 3.74, 1.43, 3.22, 1.46, 0.18, 1.32, 2.40, 1.24, -0.14, 1.62, 0.82, 1.22, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
72, 0, 0.000, 0.98, 1, -1.15, 1.23, -1.54, 2.96, 0.51, -0.33, 0.27, 0.07, 0.93, -0.15, 0.11, 0.01, -1.06, 0.64, -0.48, 2.45, 0.46, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
73, 0, 0.000, 0.88, 1, -0.47, -1.57, 1.72, 0.35, 1.42, 2.30, 1.27, 1.11, 1.09, 2.39, -0.06, 1.24, -0.91, 1.03, -0.37, 2.33, 0.37, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
74, 0, 0.000, 0.98, 1, -0.33, 0.75, -0.34, 0.96, 2.82, 0.99, 0.37, 1.97, 3.82, 1.97, -0.69, -0.50, 0.48, -0.65, 0.78, -0.84, -0.06, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
75, 0, 0.000, 0.98, 1, 1.84, 0.37, 0.02, 0.76, 1.00, -0.12, 0.19, 0.62, 2.04, 1.39, 1.08, -0.05, 0.43, -0.04, -0.14, -0.02, 0.76, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
76, 0, 0.000, 0.98, 1, 0.88, 0.78, -0.34, 0.00, 1.74, 3.19, 0.27, 0.60, 2.08, 1.83, 0.07, 0.44, 2.31, 0.36, -1.98, 0.70, 0.35, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
77, 0, 0.000, 0.98, 1, 2.02, 1.01, -1.78, 1.29, 0.26, -0.46, -0.86, 1.40, 1.93, 1.33, -1.00, 0.08, -0.07, -0.12, 1.14, 1.24, 0.06, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
78, 0, 0.000, 0.98, 1, -1.13, 0.99, -0.78, 0.02, 0.53, 0.50, 0.36, 0.58, 1.11, 1.06, 0.21, 0.28, 0.10, 0.02, -0.10, 2.11, 1.36, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0
79, 0, 0.000, 0.98, 1, 2.07, 1.04, 0.83, 1.43, 0.20, 0.36, -0.17, 1.28, 1.84, 1.96, -0.40, 0.12, 0.91, -1.07, 1.93, 1.77, -0.88, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
80, 0, 0.000, 0.98, 1, 0.86, -0.20, 0.64, 1.29, 2.79, 1.98, 0.25, 2.09, 3.85, 0.95, 1.38, 2.17, 0.67, 1.40, 1.33, -0.47, -0.10, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
81, 0, 0.000, 0.98, 1, -1.20, 0.81, -2.21, 0.40, 0.77, -0.11, -0.68, 0.83, 2.11, 1.01, -0.42, 0.17, -1.00, 1.82, 0.84, 1.93, -0.39, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
82, 0, 0.000, 0.98, 1, -0.65, -1.36, -1.25, 0.10, 1.39, 0.96, 0.78, 2.48, 1.33, -0.05, 2.72, 0.71, 0.17, 0.25, -1.08, 0.80, 1.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
83, 0, 0.000, 0.98, 1, 3.01, 0.71, -0.01, 0.35, 0.57, 1.47, -1.37, 0.32, 1.00, -0.91, 6.01, 1.13, 1.92, 0.21, -1.17, 0.44, 0.76, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
84, 0, 0.000, 0.98, 1, -0.88, -0.44, -1.29, 1.27, 2.06, 1.06, 0.08, 1.09, 2.08, 1.42, -0.02, 0.34, 1.15, 1.90, -0.40, 1.32, -0.42, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0
85, 0, 0.000, 0.88, 1, -0.59, 0.67, 1.00, 0.89, 3.32, 1.82, 0.52, 1.50, 2.90, 1.20, -0.65, -0.93, 1.88, 2.11, 0.62, 1.24, -0.42, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
86, 0, 0.000, 0.98, 1, -0.86, -0.02, -1.02, -0.12, 2.19, 1.88, -0.25, 2.38, 3.02, 1.72, 0.08, 0.08, 0.03, 0.45, 1.92, 0.87, 1.36, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
87, 0, 0.000, 0.88, 1, 6.78, 4.86, 0.27, 2.80, -0.77, 0.94, -0.66, 1.36, 0.71, -0.19, 1.07, 2.51, -0.23, 2.68, -1.21, 1.01, -0.45, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
88, 0, 0.000, 0.98, 1, -1.70, -0.99, 0.03, 2.19, 0.99, 0.41, -0.30, 0.99, 2.77, 1.63, -0.60, -0.14, -0.25, -0.01, 2.88, 1.06, 0.60, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
89, 0, 0.000, 0.98, 1, 0.73, 1.16, -0.73, 1.97, -1.63, -1.11, 0.53, -1.93, 0.11, 1.17, 0.56, 1.58, 0.68, 1.06, -0.76, 1.66, 0.19, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
90, 0, 0.000, 0.98, 1, 1.80, 1.90, -0.96, 1.01, 1.67, 0.23, 1.77, 0.79, 1.59, 1.75, 0.05, -0.05, 2.17, 0.77, 0.45, -1.99, 0.44, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
91, 0, 0.000, 0.98, 1, -0.44, -1.32, -1.42, -0.47, 2.09, 2.28, 2.11, 2.15, 2.61, 1.97, 1.18, 1.25, -0.07, 0.19, 1.70, 1.37, 0.03, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0
92, 0, 0.000, 0.98, 1, 0.93, 2.71, 0.17, 1.29, 0.17, 1.35, 0.27, -0.62, 1.75, 1.75, -0.59, 0.23, -0.67, -0.01, -0.93, -0.08, -0.40, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
93, 0, 0.000, 0.98, 1, -0.29, 0.05, -1.15, 0.14, 2.47, 1.27, 0.35, 2.06, 3.33, 1.68, -0.09, 0.49, 1.61, -0.41, 1.00, 0.73, 0.03, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
94, 0, 0.000, 0.98, 1, -1.12, -0.50, 0.72, 0.59, 2.63, 1.95, 1.21, 2.33, 3.59, 1.66, 0.82, 0.19, 0.84, -0.33, 1.72, 0.77, -0.92, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
95, 0, 0.000, 0.98, 1, -0.48, -0.73, 0.45, -0.32, 2.49, 1.79, 0.60, 2.86, 2.07, 1.25, 0.90, 4.24, 1.88, 1.73, 0.63, 2.62, -0.75, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0
96, 0, 0.000, 0.98, 1, 0.82, 1.18, 1.50, 0.29, 2.43, 2.69, 0.94, 2.51, 2.61, 0.81, 0.24, 1.21, -0.58, 1.15, 1.63, 0.45, 0.84, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
97, 0, 0.000, 0.98, 1, 4.31, 2.64, -1.23, 0.90, 1.00, 0.81, -2.83, 0.80, 3.22, 0.52, -1.41, -0.15, -0.30, 0.47, 0.84, 1.27, 0.67, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
98, 0, 0.000, 0.98, 1, -0.39, 0.06, -0.78, -0.19, 0.77, 0.60, 0.27, 0.16, 1.93, 1.41, -0.06, -0.03, 0.32, 0.02, -0.29, 1.77, 1.75, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
99, 0, 0.000, 0.98, 1, -0.18, -0.13, -0.44, 0.70, 2.48, 0.82, 1.00, 2.38, 2.38, 3.05, -0.39, 0.60, 0.12, 2.74, -0.91, 0.78, -1.23, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
100, 0, 0.000, 0.88, 1, 1.86, -0.47, 0.35, 1.59, -0.05, 0.37, -0.18, -0.08, 1.43, 1.46, -0.06, -0.20, -0.44, 0.90, -2.44, -0.53, -0.76, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
101, 0, 0.000, 0.98, 1, 1.71, 1.78, -1.28, -0.05, 2.06, 1.45, -0.19, 3.78, 3.83, 1.25, 0.33, 0.75, 0.68, 0.90, 1.13, 0.27, -1.38, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
102, 0, 0.000, 0.98, 1, 1.50, 0.98, -1.63, 0.24, 0.03, -0.26, -0.37, 1.11, 1.50, 1.49, -0.69, 0.38, 0.09, -1.03, -0.28, 1.74, 1.44, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
103, 0, 0.000, 0.98, 1, 1.98, 1.31, -1.19, 0.67, 0.00, 0.86, -0.62, 2.15, 1.72, 1.35, 2.79, 0.51, 1.15, 3.00, -0.43, 0.26, 0.92, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
104, 0, 0.000, 0.98, 1, 0.55, 2.31, 0.80, 0.71, 1.94, 2.49, 0.25, 1.12, 2.58, 0.21, -0.65, 0.76, -0.11, 1.95, -0.45, 2.06, 0.91, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
105, 0, 0.000, 0.98, 1, 0.96, 2.48, -1.37, 1.17, 0.87, -0.66, 0.01, 1.92, 2.67, 2.93, 0.02, 0.92, -1.07, 0.67, 1.04, 0.03, -1.65, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
106, 0, 0.000, 0.88, 1, 1.31, 1.32, -1.00, 2.33, 0.66, -0.00, -0.68, 1.99, 2.10, 1.96, 0.32, 0.52, 0.67, -0.89, 1.31, 0.12, 0.17, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
107, 0, 0.000, 0.98, 1, 2.10, 1.57, 1.24, 2.51, 0.18, 1.96, 2.22, -0.83, 1.87, -0.42, -0.55, -0.52, -0.77, 0.50, -0.43, 0.30, -1.84, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
108, 0, 0.000, 0.98, 1, 0.71, -0.84, -0.38, -0.38, 1.54, 1.76, 0.46, 2.42, 2.15, 1.76, 0.91, 1.30, 0.60, 0.59, -0.91, 0.39, -0.60, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
109, 0, 0.000, 0.98, 1, 0.48, -0.24, -0.03, -0.89, 3.54, 5.41, 2.81, 3.10, 2.42, 0.15, 0.69, 0.70, -0.78, -0.92, 2.34, 1.93, -0.11, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
110, 0, 0.000, 0.98, 1, 3.41, 2.27, -2.49, 2.42, -0.48, 0.04, -3.16, -0.21, 1.76, -0.70, -1.25, -0.06, -0.26, 1.27, 0.51, 2.16, 0.75, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
111, 0, 0.000, 0.98, 1, 0.46, 0.66, -0.32, -0.22, 1.45, 1.16, 0.87, 1.38, 2.55, 2.94, 0.38, 0.38, -1.59, 0.44, -0.73, -0.68, 1.03, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
112, 0, 0.000, 0.98, 1, 1.54, -0.01, 0.16, -1.55, 1.35, 2.82, 0.60, 1.61, 2.06, 1.00, -0.27, 1.25, 0.19, 0.72, 1.50, 1.43, 1.56, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0
113, 0, 0.000, 0.98, 1, 1.37, 2.05, 0.54, 0.45, 1.87, 1.58, 0.37, 1.55, 1.92, 1.57, -0.37, -1.27, 0.92, 0.27, 1.72, 0.09, 1.02, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
114, 0, 0.000, 0.98, 1, 1.82, 0.85, -1.54, -0.17, 0.71, 0.69, 0.25, 1.05, 2.01, 0.66, 0.89, 0.60, -0.21, 0.45, 2.07, 1.26, 0.65, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
115, 0, 0.000, 0.88, 1, 1.59, 0.80, -1.41, 0.19, 0.91, 0.21, 0.06, 1.61, 2.34, 0.54, 0.42, -0.02, -0.29, 0.35, 2.40, 1.01, 0.14, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
116, 0, 0.000, 0.88, 1, -0.30, -1.01, 0.09, 0.92, 1.51, 1.93, 0.72, 3.39, 2.44, 2.30, 1.73, 2.17, 0.68, 1.73, 1.92, 1.05, -0.41, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0
117, 0, 0.000, 0.98, 1, 3.45, 5.19, 2.07, 1.03, 2.13, 1.97, -0.18, 2.89, 3.46, 3.07, -0.47, 0.90, 0.82, 0.57, 2.45, 1.55, -2.09, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
118, 0, 0.000, 0.98, 1, 0.80, 2.17, 1.39, 0.05, 0.90, 2.38, 1.03, 1.07, 1.12, 2.34, -0.40, 1.54, -0.04, 1.20, 0.28, 1.33, -0.70, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
119, 0, 0.000, 0.75, 1, 0.85, 0.44, -0.81, 1.55, 0.40, -0.30, -0.57, -0.72, 1.05, 0.25, 0.60, 1.36, 0.71, 0.21, -1.55, 0.13, -0.91, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
120, 0, 0.000, 0.98, 1, -0.25, 0.68, -0.06, 0.86, 3.49, 2.60, 1.12, 2.84, 2.36, 0.68, 1.47, 1.92, 3.53, -0.68, 2.31, 0.60, 0.30, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
121, 0, 0.000, 0.98, 1, 0.77, -0.29, 0.58, -0.09, 2.46, 1.34, 1.32, 2.56, 2.96, 2.91, 0.46, 0.31, 0.73, 0.33, 0.81, -0.31, -1.82, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
122, 0, 0.000, 0.98, 1, 1.54, 1.62, -0.98, 0.22, 1.06, 2.28, 0.19, 0.54, 1.26, 0.71, 1.22, 1.28, -0.61, 0.87, -0.72, 0.75, 0.23, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
123, 0, 0.000, 0.98, 1, -1.00, 0.04, -0.51, 1.35, 1.06, -1.02, 2.28, 0.03, 0.69, 0.51, -0.07, 2.81, 1.26, 2.93, -1.11, -0.67, 1.25, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
124, 0, 0.000, 0.98, 1, 1.96, 2.74, -0.07, 2.54, 0.54, -0.51, 0.41, 1.19, 1.54, 1.17, -1.48, -0.24, 1.00, 3.20, -0.84, 2.66, 1.62, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
125, 0, 0.000, 0.98, 1, 0.94, 1.55, -1.16, 1.25, 1.05, -0.07, 0.14, 2.49, 2.88, 1.63, -0.57, 0.90, -0.68, 0.80, 2.17, 2.57, -0.80, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
126, 0, 0.000, 0.98, 1, -0.70, -0.04, -1.37, 0.11, 2.12, 1.30, 0.45, 2.62, 3.60, 1.03, -0.33, 1.26, 0.02, 0.59, 1.69, 1.82, -0.09, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
127, 0, 0.000, 0.98, 1, 0.29, -0.62, -0.26, -1.07, 1.77, 1.22, 1.84, 1.65, 1.67, 2.73, 0.25, 1.61, 0.45, 1.00, -1.85, -2.01, 0.35, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
128, 0, 0.000, 0.98, 1, -1.35, -0.98, -1.36, 0.35, -0.80, -1.32, -0.35, -0.43, 0.98, 1.24, -0.15, 1.67, -0.20, 1.13, -1.46, 0.77, -0.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
129, 0, 0.000, 0.98, 1, 0.20, 1.06, -0.68, 0.95, 0.98, 0.24, -0.89, 1.39, 3.23, 1.20, -0.35, -0.98, -1.54, -0.69, 2.32, 0.33, 0.94, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
130, 0, 0.000, 0.78, 1, 1.54, 1.74, -0.39, 0.25, 1.26, 1.82, 1.24, 1.33, 0.67, 0.39, -0.04, 1.85, -0.21, 1.51, -0.42, 1.09, -1.77, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
131, 0, 0.000, 0.98, 1, 0.59, 0.56, 1.14, 0.59, 2.47, 1.21, 0.85, 2.07, 2.45, 2.05, 0.36, -0.09, 0.97, 1.05, 2.21, 0.85, -0.85, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
132, 0, 0.000, 0.98, 1, 0.21, -0.33, -0.51, -0.04, 1.65, 0.91, 0.95, 0.98, 2.36, 1.78, -0.71, 0.49, 1.98, 0.35, 0.22, -0.13, -0.36, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
